,x_emb,y_emb,t,name,house,good_bad,degree,main,id
5493,1.0768124,0.48676005,107,Rita Skeeter,n,good,5,0,36
5494,-1.2974061,-3.4644327,107,Severus Snape,s,bad,4,0,37
5495,2.5926132,-2.7234142,107,Nymphadora Tonks,h,bad,2,0,38
5496,0.16606365,-0.08400874,107,Dolores Janes Umbridge,n,good,12,0,39
5497,7.4513307,1.3154864,107,Arthur Weasley,g,bad,2,0,40
5498,-0.94923854,-4.4426074,107,Bill Weasley,g,bad,1,0,41
5499,-0.9177067,-4.3660984,107,Charlie Weasley,g,bad,1,0,42
5500,0.022595039,-3.1284258,107,Fred Weasley,g,bad,3,0,43
5501,-0.02820236,-3.114189,107,George Weasley,g,bad,3,0,44
5502,0.11725217,-3.1281707,107,Ginny Weasley,g,bad,2,0,45
5503,4.1253433,-1.4128919,107,Molly Weasley,g,bad,3,0,46
5504,2.229107,-0.115207724,107,Ron Weasley,g,bad,14,0,47
5505,6.223675,-0.28911507,107,Dobby,n,bad,5,0,48
5506,1.2998439,0.22545628,107,Fluffy,n,good,4,0,49
5507,1.4025934,0.1538914,107,Aragog,n,good,4,0,50
5508,3.2745733,-2.73508,108,Regulus Arcturus Black,s,bad,4,0,0
5509,2.9371898,-2.6712625,108,Sirius Black,g,bad,12,0,1
5510,-0.57867646,-0.06704697,108,Lavender Brown,g,good,1,0,2
5511,-0.8524613,-4.4259152,108,Cho Chang,r,bad,1,0,3
5512,0.90252393,0.2317143,108,Vincent Crabbe,s,good,3,0,4
5513,-5.945207,-4.122938,108,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
5514,-4.2458115,-3.609246,108,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
5515,6.606103,-1.4455477,108,Fleur Delacour,n,bad,1,0,7
5516,-0.89703894,-4.31851,108,Cedric Diggory,h,bad,1,0,8
5517,0.95307475,0.12293852,108,Albus Dumbledore,g,bad,18,1,9
5518,-0.3816267,-1.4966997,108,Dudley Dursley,m,good,2,0,10
5519,0.64854264,-0.33639157,108,Petunia Dursley,m,good,4,0,11
5520,0.79212487,0.3739605,108,Vernon Dursley,m,good,3,0,12
5521,0.38280407,-2.0927167,108,Argus Filch,n,good,10,0,13
5522,4.0009756,1.2652421,108,Cornelius Fudge,n,good,3,0,14
5523,1.0183822,0.31251732,108,Gregory Goyle,s,good,3,0,15
5524,-0.16656065,-0.47189578,108,Hermione Granger,g,bad,19,1,16
5525,-0.60842955,-3.0418723,108,Rubeus Hagrid,g,bad,3,0,17
5526,-0.7034749,-3.9169781,108,Igor Karkaroff,n,bad,1,0,18
5527,4.8728304,-1.271057,108,Bellatrix Lestrange,s,good,11,0,19
5528,-0.66342735,-4.166376,108,Frank Longbottom,g,bad,1,0,20
5529,0.7026698,-1.406981,108,Neville Longbottom,g,bad,2,0,21
5530,0.1162816,-3.3141198,108,Remus Lupin,g,bad,2,0,22
5531,2.1073484,0.17527312,108,Draco Malfoy,s,good,7,0,23
5532,5.670184,-0.19121437,108,Lucius Malfoy,s,good,7,0,24
5533,4.147493,-3.3045435,108,Narcissa Malfoy,s,good,1,0,25
5534,-1.3870314,-2.8049934,108,Minerva McGonagall,g,bad,6,0,26
5535,-4.2312455,-3.9816573,108,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
5536,1.0303032,-2.3533561,108,Peter Pettigrew,g,good,19,1,28
5537,1.0903232,-0.06490573,108,Harry Potter,g,bad,22,1,29
5538,0.55458415,-2.7562165,108,James Potter,g,bad,7,0,30
5539,0.26553985,-2.51437,108,Lily Potter,g,bad,5,0,31
5540,0.15856744,-0.48193753,108,Quirinus Quirrell,r,good,11,0,32
5541,-0.9124738,-4.1380596,108,Tom Riddle Sr.,m,bad,5,0,33
5542,-0.74008137,-4.114562,108,Mary Riddle,m,bad,1,0,34
5543,-0.31342745,-3.5986817,108,Lord Voldemort,s,good,37,1,35
5544,0.9828015,0.4262026,108,Rita Skeeter,n,good,5,0,36
5545,-1.0532779,-3.6210666,108,Severus Snape,s,bad,4,0,37
5546,2.4969237,-2.6332142,108,Nymphadora Tonks,h,bad,2,0,38
5547,0.3371987,-0.029328536,108,Dolores Janes Umbridge,n,good,12,0,39
5548,7.493627,1.2523175,108,Arthur Weasley,g,bad,2,0,40
5549,-0.9973471,-4.379052,108,Bill Weasley,g,bad,1,0,41
5550,-1.0049709,-4.397361,108,Charlie Weasley,g,bad,1,0,42
5551,-0.05703567,-3.1599264,108,Fred Weasley,g,bad,3,0,43
5552,0.027713627,-3.1650193,108,George Weasley,g,bad,3,0,44
5553,0.17917931,-3.1416655,108,Ginny Weasley,g,bad,2,0,45
5554,4.124074,-1.4672678,108,Molly Weasley,g,bad,3,0,46
5555,2.2248108,0.025979405,108,Ron Weasley,g,bad,14,0,47
5556,6.346179,-0.3232573,108,Dobby,n,bad,5,0,48
5557,1.3193611,0.24530798,108,Fluffy,n,good,4,0,49
5558,1.3864261,0.16560102,108,Aragog,n,good,4,0,50
5559,3.2157903,-2.715235,109,Regulus Arcturus Black,s,bad,4,0,0
5560,2.8173404,-2.6457257,109,Sirius Black,g,bad,12,0,1
5561,-0.55518687,0.01528079,109,Lavender Brown,g,good,1,0,2
5562,-0.87178504,-4.389161,109,Cho Chang,r,bad,1,0,3
5563,0.80232805,0.088286184,109,Vincent Crabbe,s,good,3,0,4
5564,-5.912814,-4.3483505,109,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
5565,-4.3296876,-3.4949274,109,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
5566,6.805461,-1.3830589,109,Fleur Delacour,n,bad,1,0,7
5567,-0.96714103,-4.3966928,109,Cedric Diggory,h,bad,1,0,8
5568,0.95141286,0.06103578,109,Albus Dumbledore,g,bad,18,1,9
5569,-0.53773516,-1.5023197,109,Dudley Dursley,m,good,2,0,10
5570,0.57318217,-0.25716922,109,Petunia Dursley,m,good,4,0,11
5571,0.8218854,0.41290513,109,Vernon Dursley,m,good,3,0,12
5572,0.27635008,-2.12903,109,Argus Filch,n,good,10,0,13
5573,4.0145583,1.1030253,109,Cornelius Fudge,n,good,3,0,14
5574,1.109342,0.2944403,109,Gregory Goyle,s,good,3,0,15
5575,-0.22655484,-0.24374098,109,Hermione Granger,g,bad,19,1,16
5576,-0.70646054,-3.004501,109,Rubeus Hagrid,g,bad,3,0,17
5577,-0.72639686,-3.9935308,109,Igor Karkaroff,n,bad,1,0,18
5578,4.9020767,-1.2576704,109,Bellatrix Lestrange,s,good,11,0,19
5579,-0.68185633,-4.2813745,109,Frank Longbottom,g,bad,1,0,20
5580,0.6193884,-1.5482223,109,Neville Longbottom,g,bad,2,0,21
5581,0.024821538,-3.321478,109,Remus Lupin,g,bad,2,0,22
5582,2.1700294,0.15369746,109,Draco Malfoy,s,good,7,0,23
5583,5.6511827,-0.2995626,109,Lucius Malfoy,s,good,7,0,24
5584,4.1716413,-3.3444002,109,Narcissa Malfoy,s,good,1,0,25
5585,-1.3971432,-2.6415546,109,Minerva McGonagall,g,bad,6,0,26
5586,-4.058823,-3.9572167,109,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
5587,0.92268014,-2.4857955,109,Peter Pettigrew,g,good,19,1,28
5588,1.214344,0.020659914,109,Harry Potter,g,bad,22,1,29
5589,0.48479503,-2.8181412,109,James Potter,g,bad,7,0,30
5590,0.16250557,-2.5349426,109,Lily Potter,g,bad,5,0,31
5591,0.10496152,-0.42978573,109,Quirinus Quirrell,r,good,11,0,32
5592,-0.9698053,-4.224216,109,Tom Riddle Sr.,m,bad,5,0,33
5593,-0.62239546,-4.0970197,109,Mary Riddle,m,bad,1,0,34
5594,-0.3348703,-3.6642666,109,Lord Voldemort,s,good,37,1,35
5595,0.9584582,0.3713468,109,Rita Skeeter,n,good,5,0,36
5596,-1.0283684,-3.612233,109,Severus Snape,s,bad,4,0,37
5597,2.446424,-2.504895,109,Nymphadora Tonks,h,bad,2,0,38
5598,0.23389637,0.0039804922,109,Dolores Janes Umbridge,n,good,12,0,39
5599,7.437398,1.3671861,109,Arthur Weasley,g,bad,2,0,40
5600,-0.9614989,-4.2994905,109,Bill Weasley,g,bad,1,0,41
5601,-0.9256673,-4.399721,109,Charlie Weasley,g,bad,1,0,42
5602,-0.099013396,-3.339146,109,Fred Weasley,g,bad,3,0,43
5603,0.03322749,-3.001569,109,George Weasley,g,bad,3,0,44
5604,0.16423585,-3.0839887,109,Ginny Weasley,g,bad,2,0,45
5605,3.9487567,-1.3281114,109,Molly Weasley,g,bad,3,0,46
5606,2.2067418,-0.043916404,109,Ron Weasley,g,bad,14,0,47
5607,6.3700423,-0.37882033,109,Dobby,n,bad,5,0,48
5608,1.4410217,0.26052508,109,Fluffy,n,good,4,0,49
5609,1.4224641,0.09054262,109,Aragog,n,good,4,0,50
5610,3.2982283,-2.7898438,110,Regulus Arcturus Black,s,bad,4,0,0
5611,2.8829112,-2.7670565,110,Sirius Black,g,bad,12,0,1
5612,-0.57832986,-0.049548935,110,Lavender Brown,g,good,1,0,2
5613,-0.91778773,-4.5311227,110,Cho Chang,r,bad,1,0,3
5614,0.8539082,0.061127197,110,Vincent Crabbe,s,good,3,0,4
5615,-5.9413676,-4.202242,110,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
5616,-4.1494656,-3.4150867,110,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
5617,6.7759256,-1.4283148,110,Fleur Delacour,n,bad,1,0,7
5618,-1.0170579,-4.3239937,110,Cedric Diggory,h,bad,1,0,8
5619,1.0786262,0.22916225,110,Albus Dumbledore,g,bad,18,1,9
5620,-0.4890871,-1.5030445,110,Dudley Dursley,m,good,2,0,10
5621,0.60829604,-0.39918995,110,Petunia Dursley,m,good,4,0,11
5622,0.9239896,0.4149221,110,Vernon Dursley,m,good,3,0,12
5623,0.45821282,-2.193276,110,Argus Filch,n,good,10,0,13
5624,3.997987,1.3055933,110,Cornelius Fudge,n,good,3,0,14
5625,1.1423376,0.25203782,110,Gregory Goyle,s,good,3,0,15
5626,-0.13310313,-0.25717708,110,Hermione Granger,g,bad,19,1,16
5627,-0.75120616,-3.034071,110,Rubeus Hagrid,g,bad,3,0,17
5628,-0.7362417,-3.988932,110,Igor Karkaroff,n,bad,1,0,18
5629,4.8576403,-1.1801838,110,Bellatrix Lestrange,s,good,11,0,19
5630,-0.76318604,-4.11575,110,Frank Longbottom,g,bad,1,0,20
5631,0.49433625,-1.5462451,110,Neville Longbottom,g,bad,2,0,21
5632,0.07470637,-3.3015733,110,Remus Lupin,g,bad,2,0,22
5633,2.0812266,0.10973486,110,Draco Malfoy,s,good,7,0,23
5634,5.709536,-0.072302476,110,Lucius Malfoy,s,good,7,0,24
5635,4.2795606,-3.360102,110,Narcissa Malfoy,s,good,1,0,25
5636,-1.4682622,-2.7841718,110,Minerva McGonagall,g,bad,6,0,26
5637,-4.0836835,-3.873173,110,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
5638,1.0505655,-2.3797271,110,Peter Pettigrew,g,good,19,1,28
5639,1.1790631,-0.036892954,110,Harry Potter,g,bad,22,1,29
5640,0.47496286,-2.839815,110,James Potter,g,bad,7,0,30
5641,0.0681706,-2.534032,110,Lily Potter,g,bad,5,0,31
5642,0.007987863,-0.5069201,110,Quirinus Quirrell,r,good,11,0,32
5643,-0.98340905,-4.30705,110,Tom Riddle Sr.,m,bad,5,0,33
5644,-0.70573705,-4.0329695,110,Mary Riddle,m,bad,1,0,34
5645,-0.42905352,-3.5290303,110,Lord Voldemort,s,good,37,1,35
5646,1.0515983,0.40463817,110,Rita Skeeter,n,good,5,0,36
5647,-0.9913619,-3.597349,110,Severus Snape,s,bad,4,0,37
5648,2.2823348,-2.4772894,110,Nymphadora Tonks,h,bad,2,0,38
5649,0.34605545,0.07578886,110,Dolores Janes Umbridge,n,good,12,0,39
5650,7.527429,1.3619066,110,Arthur Weasley,g,bad,2,0,40
5651,-0.9935901,-4.4021974,110,Bill Weasley,g,bad,1,0,41
5652,-0.83650994,-4.182304,110,Charlie Weasley,g,bad,1,0,42
5653,-0.044855434,-3.2049406,110,Fred Weasley,g,bad,3,0,43
5654,0.14883794,-3.019452,110,George Weasley,g,bad,3,0,44
5655,0.12541519,-3.2007523,110,Ginny Weasley,g,bad,2,0,45
5656,3.9077415,-1.3745308,110,Molly Weasley,g,bad,3,0,46
5657,2.0788586,-0.006643478,110,Ron Weasley,g,bad,14,0,47
5658,6.384315,-0.23601073,110,Dobby,n,bad,5,0,48
5659,1.3661989,0.24402283,110,Fluffy,n,good,4,0,49
5660,1.3029567,0.0647809,110,Aragog,n,good,4,0,50
5661,3.2674718,-2.7093768,111,Regulus Arcturus Black,s,bad,4,0,0
5662,2.7377124,-2.5410664,111,Sirius Black,g,bad,12,0,1
5663,-0.5077851,-0.09215816,111,Lavender Brown,g,good,1,0,2
5664,-0.95390606,-4.4493885,111,Cho Chang,r,bad,1,0,3
5665,0.8475692,0.18551421,111,Vincent Crabbe,s,good,3,0,4
5666,-5.9941955,-4.1746726,111,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
5667,-4.1316557,-3.2931595,111,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
5668,6.819694,-1.2394705,111,Fleur Delacour,n,bad,1,0,7
5669,-0.90921783,-4.3486786,111,Cedric Diggory,h,bad,1,0,8
5670,1.1005626,0.26252273,111,Albus Dumbledore,g,bad,18,1,9
5671,-0.32165274,-1.6123674,111,Dudley Dursley,m,good,2,0,10
5672,0.73167413,-0.33632752,111,Petunia Dursley,m,good,4,0,11
5673,0.8125789,0.3965475,111,Vernon Dursley,m,good,3,0,12
5674,0.4493591,-2.2842512,111,Argus Filch,n,good,10,0,13
5675,3.9870784,1.1272941,111,Cornelius Fudge,n,good,3,0,14
5676,0.98681587,0.19415402,111,Gregory Goyle,s,good,3,0,15
5677,-0.08912255,-0.20258294,111,Hermione Granger,g,bad,19,1,16
5678,-0.69301593,-3.016129,111,Rubeus Hagrid,g,bad,3,0,17
5679,-0.76665556,-4.017016,111,Igor Karkaroff,n,bad,1,0,18
5680,4.9228544,-1.2099192,111,Bellatrix Lestrange,s,good,11,0,19
5681,-0.67653275,-4.1824946,111,Frank Longbottom,g,bad,1,0,20
5682,0.46249872,-1.4775758,111,Neville Longbottom,g,bad,2,0,21
5683,0.06931241,-3.3617043,111,Remus Lupin,g,bad,2,0,22
5684,2.0069737,0.07560167,111,Draco Malfoy,s,good,7,0,23
5685,5.6142135,-0.10732014,111,Lucius Malfoy,s,good,7,0,24
5686,4.2370577,-3.3210173,111,Narcissa Malfoy,s,good,1,0,25
5687,-1.5451667,-2.710943,111,Minerva McGonagall,g,bad,6,0,26
5688,-4.0978794,-3.861932,111,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
5689,1.0618309,-2.2826614,111,Peter Pettigrew,g,good,19,1,28
5690,0.9779417,-0.16647957,111,Harry Potter,g,bad,22,1,29
5691,0.5078275,-2.8860571,111,James Potter,g,bad,7,0,30
5692,0.14661501,-2.4768314,111,Lily Potter,g,bad,5,0,31
5693,0.09105753,-0.54459417,111,Quirinus Quirrell,r,good,11,0,32
5694,-1.0040076,-4.3447704,111,Tom Riddle Sr.,m,bad,5,0,33
5695,-0.643011,-4.1771216,111,Mary Riddle,m,bad,1,0,34
5696,-0.3780233,-3.7531857,111,Lord Voldemort,s,good,37,1,35
5697,1.17821,0.41038522,111,Rita Skeeter,n,good,5,0,36
5698,-1.0715677,-3.5628076,111,Severus Snape,s,bad,4,0,37
5699,2.5090518,-2.5324383,111,Nymphadora Tonks,h,bad,2,0,38
5700,0.4225392,0.09425555,111,Dolores Janes Umbridge,n,good,12,0,39
5701,7.4269795,1.4132965,111,Arthur Weasley,g,bad,2,0,40
5702,-0.9979903,-4.439296,111,Bill Weasley,g,bad,1,0,41
5703,-0.7913616,-4.279077,111,Charlie Weasley,g,bad,1,0,42
5704,0.023525625,-3.1282222,111,Fred Weasley,g,bad,3,0,43
5705,0.20087397,-3.076028,111,George Weasley,g,bad,3,0,44
5706,0.07461264,-3.1319735,111,Ginny Weasley,g,bad,2,0,45
5707,3.883397,-1.4125245,111,Molly Weasley,g,bad,3,0,46
5708,2.150345,-0.018069379,111,Ron Weasley,g,bad,14,0,47
5709,6.3710537,-0.2540727,111,Dobby,n,bad,5,0,48
5710,1.3226882,0.21599576,111,Fluffy,n,good,4,0,49
5711,1.3693221,0.17883076,111,Aragog,n,good,4,0,50
5712,3.1768026,-2.8557994,112,Regulus Arcturus Black,s,bad,4,0,0
5713,2.9874046,-2.6271935,112,Sirius Black,g,bad,12,0,1
5714,-0.56308293,0.11187436,112,Lavender Brown,g,good,1,0,2
5715,-0.8886061,-4.5605516,112,Cho Chang,r,bad,1,0,3
5716,0.8426695,0.14562763,112,Vincent Crabbe,s,good,3,0,4
5717,-6.0341353,-4.171504,112,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
5718,-4.1586776,-3.3104208,112,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
5719,6.6982203,-1.2632048,112,Fleur Delacour,n,bad,1,0,7
5720,-0.88891095,-4.4137135,112,Cedric Diggory,h,bad,1,0,8
5721,1.1033679,0.2907234,112,Albus Dumbledore,g,bad,18,1,9
5722,-0.2979967,-1.5735875,112,Dudley Dursley,m,good,2,0,10
5723,0.8020796,-0.32196626,112,Petunia Dursley,m,good,4,0,11
5724,0.9461904,0.37448835,112,Vernon Dursley,m,good,3,0,12
5725,0.45556906,-2.119542,112,Argus Filch,n,good,10,0,13
5726,4.1393514,1.2021438,112,Cornelius Fudge,n,good,3,0,14
5727,1.0058806,0.12414669,112,Gregory Goyle,s,good,3,0,15
5728,-0.062888995,-0.13625818,112,Hermione Granger,g,bad,19,1,16
5729,-0.6109543,-2.996544,112,Rubeus Hagrid,g,bad,3,0,17
5730,-0.68880665,-4.0176373,112,Igor Karkaroff,n,bad,1,0,18
5731,5.0082264,-1.2348675,112,Bellatrix Lestrange,s,good,11,0,19
5732,-0.64854217,-4.199269,112,Frank Longbottom,g,bad,1,0,20
5733,0.3512215,-1.5913028,112,Neville Longbottom,g,bad,2,0,21
5734,0.16186582,-3.4938474,112,Remus Lupin,g,bad,2,0,22
5735,1.9234622,0.09905532,112,Draco Malfoy,s,good,7,0,23
5736,5.8313293,-0.22128865,112,Lucius Malfoy,s,good,7,0,24
5737,4.2176843,-3.3515806,112,Narcissa Malfoy,s,good,1,0,25
5738,-1.5730081,-2.80335,112,Minerva McGonagall,g,bad,6,0,26
5739,-4.0938478,-3.9207504,112,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
5740,0.9868556,-2.2408638,112,Peter Pettigrew,g,good,19,1,28
5741,1.0426401,-0.13801777,112,Harry Potter,g,bad,22,1,29
5742,0.5195392,-2.8906164,112,James Potter,g,bad,7,0,30
5743,0.18101354,-2.387342,112,Lily Potter,g,bad,5,0,31
5744,0.025857402,-0.43473476,112,Quirinus Quirrell,r,good,11,0,32
5745,-0.97232443,-4.5799627,112,Tom Riddle Sr.,m,bad,5,0,33
5746,-0.66881317,-4.1316,112,Mary Riddle,m,bad,1,0,34
5747,-0.43986806,-3.6652503,112,Lord Voldemort,s,good,37,1,35
5748,1.3086298,0.42928472,112,Rita Skeeter,n,good,5,0,36
5749,-1.0617456,-3.5537498,112,Severus Snape,s,bad,4,0,37
5750,2.6659544,-2.5746734,112,Nymphadora Tonks,h,bad,2,0,38
5751,0.36906362,0.0959951,112,Dolores Janes Umbridge,n,good,12,0,39
5752,7.542136,1.4167714,112,Arthur Weasley,g,bad,2,0,40
5753,-0.9031401,-4.456508,112,Bill Weasley,g,bad,1,0,41
5754,-0.84411633,-4.1807323,112,Charlie Weasley,g,bad,1,0,42
5755,0.0628077,-3.0017378,112,Fred Weasley,g,bad,3,0,43
5756,0.104882024,-3.0663378,112,George Weasley,g,bad,3,0,44
5757,0.087174885,-3.2279236,112,Ginny Weasley,g,bad,2,0,45
5758,3.8878353,-1.3774067,112,Molly Weasley,g,bad,3,0,46
5759,1.9764949,0.042456307,112,Ron Weasley,g,bad,14,0,47
5760,6.132535,-0.23726237,112,Dobby,n,bad,5,0,48
5761,1.0958525,0.25548732,112,Fluffy,n,good,4,0,49
5762,1.241024,0.18590716,112,Aragog,n,good,4,0,50
5763,3.2607434,-2.7338812,113,Regulus Arcturus Black,s,bad,4,0,0
5764,3.0153787,-2.6430604,113,Sirius Black,g,bad,12,0,1
5765,-0.4860795,0.12540083,113,Lavender Brown,g,good,1,0,2
5766,-0.9200385,-4.4592505,113,Cho Chang,r,bad,1,0,3
5767,0.86330444,0.24183407,113,Vincent Crabbe,s,good,3,0,4
5768,-6.1148005,-4.2733173,113,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
5769,-4.3192077,-3.5051696,113,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
5770,6.763911,-1.4232527,113,Fleur Delacour,n,bad,1,0,7
5771,-0.8932694,-4.3572187,113,Cedric Diggory,h,bad,1,0,8
5772,1.0927676,0.33582303,113,Albus Dumbledore,g,bad,18,1,9
5773,-0.29043204,-1.7257246,113,Dudley Dursley,m,good,2,0,10
5774,0.8226679,-0.33084422,113,Petunia Dursley,m,good,4,0,11
5775,0.9507414,0.46600893,113,Vernon Dursley,m,good,3,0,12
5776,0.462387,-2.1213083,113,Argus Filch,n,good,10,0,13
5777,4.1226416,1.2510322,113,Cornelius Fudge,n,good,3,0,14
5778,0.95787245,0.29047158,113,Gregory Goyle,s,good,3,0,15
5779,0.095627464,-0.10107545,113,Hermione Granger,g,bad,19,1,16
5780,-0.6159607,-3.0473318,113,Rubeus Hagrid,g,bad,3,0,17
5781,-0.7908143,-3.9176586,113,Igor Karkaroff,n,bad,1,0,18
5782,5.011435,-1.2338059,113,Bellatrix Lestrange,s,good,11,0,19
5783,-0.6237268,-4.1162906,113,Frank Longbottom,g,bad,1,0,20
5784,0.44293332,-1.5420911,113,Neville Longbottom,g,bad,2,0,21
5785,0.24223366,-3.4799964,113,Remus Lupin,g,bad,2,0,22
5786,2.0448298,0.23801187,113,Draco Malfoy,s,good,7,0,23
5787,5.760383,-0.06511087,113,Lucius Malfoy,s,good,7,0,24
5788,4.2269154,-3.4472346,113,Narcissa Malfoy,s,good,1,0,25
5789,-1.4569913,-2.8014123,113,Minerva McGonagall,g,bad,6,0,26
5790,-4.0165257,-3.9764948,113,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
5791,0.98158395,-2.4385855,113,Peter Pettigrew,g,good,19,1,28
5792,0.90461785,-0.17064853,113,Harry Potter,g,bad,22,1,29
5793,0.6204273,-2.7910886,113,James Potter,g,bad,7,0,30
5794,0.24378975,-2.483856,113,Lily Potter,g,bad,5,0,31
5795,0.076380156,-0.4041202,113,Quirinus Quirrell,r,good,11,0,32
5796,-0.98243046,-4.518443,113,Tom Riddle Sr.,m,bad,5,0,33
5797,-0.64610255,-4.0105767,113,Mary Riddle,m,bad,1,0,34
5798,-0.6094993,-3.639346,113,Lord Voldemort,s,good,37,1,35
5799,1.2473639,0.43079436,113,Rita Skeeter,n,good,5,0,36
5800,-0.88332784,-3.504787,113,Severus Snape,s,bad,4,0,37
5801,2.6473782,-2.488213,113,Nymphadora Tonks,h,bad,2,0,38
5802,0.26417884,0.09824406,113,Dolores Janes Umbridge,n,good,12,0,39
5803,7.5562325,1.3737972,113,Arthur Weasley,g,bad,2,0,40
5804,-0.9468374,-4.5267744,113,Bill Weasley,g,bad,1,0,41
5805,-0.83547884,-4.113621,113,Charlie Weasley,g,bad,1,0,42
5806,0.12991884,-3.1036673,113,Fred Weasley,g,bad,3,0,43
5807,0.07515326,-3.0247657,113,George Weasley,g,bad,3,0,44
5808,0.0870536,-3.2423987,113,Ginny Weasley,g,bad,2,0,45
5809,3.8272743,-1.3989387,113,Molly Weasley,g,bad,3,0,46
5810,1.9466052,0.14182033,113,Ron Weasley,g,bad,14,0,47
5811,6.180041,-0.23266946,113,Dobby,n,bad,5,0,48
5812,1.1414319,0.25305116,113,Fluffy,n,good,4,0,49
5813,1.2464162,0.22534947,113,Aragog,n,good,4,0,50
5814,3.226764,-2.7351532,114,Regulus Arcturus Black,s,bad,4,0,0
5815,3.117339,-2.807842,114,Sirius Black,g,bad,12,0,1
5816,-0.46046996,0.1536359,114,Lavender Brown,g,good,1,0,2
5817,-0.9110258,-4.473918,114,Cho Chang,r,bad,1,0,3
5818,0.81976396,0.14025186,114,Vincent Crabbe,s,good,3,0,4
5819,-6.111545,-4.1980066,114,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
5820,-4.2381124,-3.5295186,114,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
5821,6.7283297,-1.3827333,114,Fleur Delacour,n,bad,1,0,7
5822,-0.9394631,-4.3472285,114,Cedric Diggory,h,bad,1,0,8
5823,1.0193905,0.24508914,114,Albus Dumbledore,g,bad,18,1,9
5824,-0.3364728,-1.690501,114,Dudley Dursley,m,good,2,0,10
5825,0.72564864,-0.4382259,114,Petunia Dursley,m,good,4,0,11
5826,0.96042114,0.4353654,114,Vernon Dursley,m,good,3,0,12
5827,0.44753662,-2.0337305,114,Argus Filch,n,good,10,0,13
5828,4.0019684,1.1974643,114,Cornelius Fudge,n,good,3,0,14
5829,1.0113835,0.3400253,114,Gregory Goyle,s,good,3,0,15
5830,0.12303371,-0.19913465,114,Hermione Granger,g,bad,19,1,16
5831,-0.66167,-3.0329287,114,Rubeus Hagrid,g,bad,3,0,17
5832,-0.8321639,-3.7920294,114,Igor Karkaroff,n,bad,1,0,18
5833,5.0340242,-1.2543085,114,Bellatrix Lestrange,s,good,11,0,19
5834,-0.64074785,-4.1179423,114,Frank Longbottom,g,bad,1,0,20
5835,0.48210576,-1.4774582,114,Neville Longbottom,g,bad,2,0,21
5836,0.3142782,-3.424,114,Remus Lupin,g,bad,2,0,22
5837,2.1311233,0.18794082,114,Draco Malfoy,s,good,7,0,23
5838,5.7373075,-0.04159154,114,Lucius Malfoy,s,good,7,0,24
5839,4.375512,-3.4515371,114,Narcissa Malfoy,s,good,1,0,25
5840,-1.6108541,-2.7139008,114,Minerva McGonagall,g,bad,6,0,26
5841,-3.9665291,-3.9940615,114,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
5842,0.97959834,-2.400953,114,Peter Pettigrew,g,good,19,1,28
5843,1.046277,-0.18572587,114,Harry Potter,g,bad,22,1,29
5844,0.7488638,-2.8181522,114,James Potter,g,bad,7,0,30
5845,0.13260189,-2.42032,114,Lily Potter,g,bad,5,0,31
5846,0.054712676,-0.55114734,114,Quirinus Quirrell,r,good,11,0,32
5847,-0.9557585,-4.464887,114,Tom Riddle Sr.,m,bad,5,0,33
5848,-0.64983034,-4.0132227,114,Mary Riddle,m,bad,1,0,34
5849,-0.6791325,-3.818138,114,Lord Voldemort,s,good,37,1,35
5850,1.2083616,0.42343447,114,Rita Skeeter,n,good,5,0,36
5851,-0.92822826,-3.555984,114,Severus Snape,s,bad,4,0,37
5852,2.6651285,-2.4718409,114,Nymphadora Tonks,h,bad,2,0,38
5853,0.3925931,0.0042826924,114,Dolores Janes Umbridge,n,good,12,0,39
5854,7.559213,1.4378997,114,Arthur Weasley,g,bad,2,0,40
5855,-1.0253799,-4.503668,114,Bill Weasley,g,bad,1,0,41
5856,-0.7906737,-4.1279726,114,Charlie Weasley,g,bad,1,0,42
5857,0.1635872,-3.129368,114,Fred Weasley,g,bad,3,0,43
5858,0.047440972,-3.1194246,114,George Weasley,g,bad,3,0,44
5859,0.07997286,-3.3312523,114,Ginny Weasley,g,bad,2,0,45
5860,3.8300447,-1.5009328,114,Molly Weasley,g,bad,3,0,46
