,x_emb,y_emb,t,name,house,good_bad,degree,main,id
5719,-3.0214148,-3.276893,112,Fleur Delacour,n,bad,11,0,7
5720,-1.4040192,-3.907249,112,Cedric Diggory,h,bad,37,0,8
5721,-2.449864,-2.8568895,112,Albus Dumbledore,g,bad,180,0,9
5722,1.2753663,0.59986573,112,Dudley Dursley,m,good,25,0,10
5723,1.2369184,0.4646002,112,Petunia Dursley,m,good,63,0,11
5724,1.1661592,0.75938815,112,Vernon Dursley,m,good,58,0,12
5725,0.3738958,-0.054148078,112,Argus Filch,n,good,108,0,13
5726,1.4040881,0.4537223,112,Cornelius Fudge,n,good,42,0,14
5727,1.0960122,0.6493005,112,Gregory Goyle,s,good,55,0,15
5728,-2.7700114,-2.914232,112,Hermione Granger,g,bad,196,1,16
5729,-1.4975697,-3.4844697,112,Rubeus Hagrid,g,bad,49,0,17
5730,-1.4600567,-3.7804158,112,Igor Karkaroff,n,bad,37,0,18
5731,0.71698767,0.53947765,112,Bellatrix Lestrange,s,good,98,0,19
5732,-1.4760653,-3.819166,112,Frank Longbottom,g,bad,37,0,20
5733,-1.6987705,-4.085797,112,Neville Longbottom,g,bad,44,0,21
5734,-1.8092998,-3.5953841,112,Remus Lupin,g,bad,56,0,22
5735,1.2294011,0.72518873,112,Draco Malfoy,s,good,95,0,23
5736,1.1007088,0.37460077,112,Lucius Malfoy,s,good,63,0,24
5737,0.07966507,-0.16287093,112,Narcissa Malfoy,s,good,12,0,25
5738,-1.3295685,-4.0005226,112,Minerva McGonagall,g,bad,142,0,26
5739,-1.5039288,-3.9701164,112,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
5740,0.9541266,0.08119276,112,Peter Pettigrew,g,good,189,0,28
5741,-2.6306946,-2.695911,112,Harry Potter,g,bad,201,1,29
5742,-1.4985093,-3.5859437,112,James Potter,g,bad,160,0,30
5743,-1.6064634,-3.8329277,112,Lily Potter,g,bad,116,0,31
5744,0.6322103,-0.54025155,112,Quirinus Quirrell,r,good,248,1,32
5745,-1.0986621,-3.4410918,112,Tom Riddle Sr.,m,bad,121,0,33
5746,-1.5103464,-3.6717854,112,Mary Riddle,m,bad,37,0,34
5747,0.23278484,0.11666339,112,Lord Voldemort,s,good,213,1,35
5748,1.3879782,0.502463,112,Rita Skeeter,n,good,98,0,36
5749,-1.0809872,-3.02454,112,Severus Snape,s,bad,95,0,37
5750,-2.3559952,-3.6231523,112,Nymphadora Tonks,h,bad,48,0,38
5751,1.3417145,0.34620085,112,Dolores Janes Umbridge,n,good,212,1,39
5752,-3.4939587,-3.2199852,112,Arthur Weasley,g,bad,10,0,40
5753,-1.3412374,-3.879009,112,Bill Weasley,g,bad,37,0,41
5754,-1.3854164,-3.5115244,112,Charlie Weasley,g,bad,37,0,42
5755,-1.4534907,-3.8278031,112,Fred Weasley,g,bad,66,0,43
5756,-1.716982,-3.4766414,112,George Weasley,g,bad,66,0,44
5757,-1.7614383,-3.555453,112,Ginny Weasley,g,bad,56,0,45
5758,-2.4558015,-3.3784704,112,Molly Weasley,g,bad,55,0,46
5759,-2.7778502,-3.083424,112,Ron Weasley,g,bad,132,0,47
5760,-3.7693634,-3.1944003,112,Dobby,n,bad,43,0,48
5761,1.0816447,0.71537256,112,Fluffy,n,good,69,0,49
5762,1.0472326,0.6538499,112,Aragog,n,good,69,0,50
5763,-0.8647307,-1.9042248,113,Regulus Arcturus Black,s,bad,72,0,0
5764,-2.1814873,-2.7750225,113,Sirius Black,g,bad,146,0,1
5765,0.97106546,0.62781364,113,Lavender Brown,g,good,19,0,2
5766,-1.5068694,-3.570281,113,Cho Chang,r,bad,37,0,3
5767,1.2058592,0.6841771,113,Vincent Crabbe,s,good,55,0,4
5768,-2.1828225,-3.7522576,113,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
5769,1.0232929,0.46328664,113,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
5770,-3.0457282,-3.253649,113,Fleur Delacour,n,bad,11,0,7
5771,-1.3559934,-3.9034233,113,Cedric Diggory,h,bad,37,0,8
5772,-2.4770184,-2.8915107,113,Albus Dumbledore,g,bad,180,0,9
5773,1.2338051,0.5366615,113,Dudley Dursley,m,good,25,0,10
5774,1.2597016,0.5011299,113,Petunia Dursley,m,good,63,0,11
5775,1.1443292,0.725026,113,Vernon Dursley,m,good,58,0,12
5776,0.3533527,-0.097381346,113,Argus Filch,n,good,108,0,13
5777,1.3875551,0.43512964,113,Cornelius Fudge,n,good,42,0,14
5778,1.061696,0.6117197,113,Gregory Goyle,s,good,55,0,15
5779,-2.734841,-2.8137577,113,Hermione Granger,g,bad,196,1,16
5780,-1.4953328,-3.5153406,113,Rubeus Hagrid,g,bad,49,0,17
5781,-1.4818667,-3.8015542,113,Igor Karkaroff,n,bad,37,0,18
5782,0.77449566,0.6004679,113,Bellatrix Lestrange,s,good,98,0,19
5783,-1.4319055,-3.8311617,113,Frank Longbottom,g,bad,37,0,20
5784,-1.6979098,-4.075253,113,Neville Longbottom,g,bad,44,0,21
5785,-1.8237371,-3.7023022,113,Remus Lupin,g,bad,56,0,22
5786,1.232586,0.72402775,113,Draco Malfoy,s,good,95,0,23
5787,1.1581885,0.46291015,113,Lucius Malfoy,s,good,63,0,24
5788,0.08433415,-0.14207321,113,Narcissa Malfoy,s,good,12,0,25
5789,-1.3561127,-4.0382094,113,Minerva McGonagall,g,bad,142,0,26
5790,-1.5109365,-4.0248184,113,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
5791,0.9330869,3.253226e-05,113,Peter Pettigrew,g,good,189,0,28
5792,-2.657507,-2.7430396,113,Harry Potter,g,bad,201,1,29
5793,-1.4421356,-3.5921254,113,James Potter,g,bad,160,0,30
5794,-1.5869362,-3.8202286,113,Lily Potter,g,bad,116,0,31
5795,0.62622017,-0.5359769,113,Quirinus Quirrell,r,good,248,1,32
5796,-1.0999929,-3.4345355,113,Tom Riddle Sr.,m,bad,121,0,33
5797,-1.5148768,-3.7147377,113,Mary Riddle,m,bad,37,0,34
5798,0.22541052,0.1252391,113,Lord Voldemort,s,good,213,1,35
5799,1.3426467,0.44287816,113,Rita Skeeter,n,good,98,0,36
5800,-1.0437064,-3.0094898,113,Severus Snape,s,bad,95,0,37
5801,-2.3737938,-3.6338258,113,Nymphadora Tonks,h,bad,48,0,38
5802,1.35383,0.3616492,113,Dolores Janes Umbridge,n,good,212,1,39
5803,-3.5398962,-3.1807623,113,Arthur Weasley,g,bad,10,0,40
5804,-1.3515649,-3.9026566,113,Bill Weasley,g,bad,37,0,41
5805,-1.3344648,-3.4756148,113,Charlie Weasley,g,bad,37,0,42
5806,-1.4747717,-3.8438172,113,Fred Weasley,g,bad,66,0,43
5807,-1.7274456,-3.4628735,113,George Weasley,g,bad,66,0,44
5808,-1.6987098,-3.5183687,113,Ginny Weasley,g,bad,56,0,45
5809,-2.5027947,-3.3733892,113,Molly Weasley,g,bad,55,0,46
5810,-2.8201742,-3.0294235,113,Ron Weasley,g,bad,132,0,47
5811,-3.7597442,-3.115419,113,Dobby,n,bad,43,0,48
5812,1.1182505,0.76773775,113,Fluffy,n,good,69,0,49
5813,1.0704646,0.69662756,113,Aragog,n,good,69,0,50
5814,-0.8491932,-1.8822045,114,Regulus Arcturus Black,s,bad,72,0,0
5815,-2.1942308,-2.8032274,114,Sirius Black,g,bad,146,0,1
5816,0.9911306,0.63296753,114,Lavender Brown,g,good,19,0,2
5817,-1.5024303,-3.6186733,114,Cho Chang,r,bad,37,0,3
5818,1.2459546,0.7309335,114,Vincent Crabbe,s,good,55,0,4
5819,-2.1758184,-3.771686,114,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
5820,1.0154228,0.41462088,114,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
5821,-3.073586,-3.2316046,114,Fleur Delacour,n,bad,11,0,7
5822,-1.2660404,-3.8107438,114,Cedric Diggory,h,bad,37,0,8
5823,-2.4915533,-2.8969433,114,Albus Dumbledore,g,bad,180,0,9
5824,1.1988738,0.4558094,114,Dudley Dursley,m,good,25,0,10
5825,1.3052427,0.6007691,114,Petunia Dursley,m,good,63,0,11
5826,1.1499383,0.71273756,114,Vernon Dursley,m,good,58,0,12
5827,0.35920107,-0.09988951,114,Argus Filch,n,good,108,0,13
5828,1.3772619,0.4354837,114,Cornelius Fudge,n,good,42,0,14
5829,1.0408461,0.65034026,114,Gregory Goyle,s,good,55,0,15
5830,-2.7851276,-2.8750365,114,Hermione Granger,g,bad,196,1,16
5831,-1.5086997,-3.5965686,114,Rubeus Hagrid,g,bad,49,0,17
5832,-1.4523846,-3.7597306,114,Igor Karkaroff,n,bad,37,0,18
5833,0.69375217,0.4784761,114,Bellatrix Lestrange,s,good,98,0,19
5834,-1.3917804,-3.8264394,114,Frank Longbottom,g,bad,37,0,20
5835,-1.7197113,-4.137531,114,Neville Longbottom,g,bad,44,0,21
5836,-1.8124709,-3.7269487,114,Remus Lupin,g,bad,56,0,22
5837,1.1945453,0.64594793,114,Draco Malfoy,s,good,95,0,23
5838,1.1843408,0.4937264,114,Lucius Malfoy,s,good,63,0,24
5839,0.0806885,-0.16267557,114,Narcissa Malfoy,s,good,12,0,25
5840,-1.2692822,-3.9466858,114,Minerva McGonagall,g,bad,142,0,26
5841,-1.5469763,-4.056132,114,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
5842,0.91173595,-0.0062091155,114,Peter Pettigrew,g,good,189,0,28
5843,-2.7221136,-2.7741537,114,Harry Potter,g,bad,201,1,29
5844,-1.4467428,-3.5937872,114,James Potter,g,bad,160,0,30
5845,-1.5578647,-3.7223332,114,Lily Potter,g,bad,116,0,31
5846,0.6205315,-0.53862464,114,Quirinus Quirrell,r,good,248,1,32
5847,-1.1141186,-3.4984207,114,Tom Riddle Sr.,m,bad,121,0,33
5848,-1.5169793,-3.7643235,114,Mary Riddle,m,bad,37,0,34
5849,0.18221231,0.080651395,114,Lord Voldemort,s,good,213,1,35
5850,1.3278142,0.3988705,114,Rita Skeeter,n,good,98,0,36
5851,-1.0537864,-3.0757456,114,Severus Snape,s,bad,95,0,37
5852,-2.3555098,-3.61577,114,Nymphadora Tonks,h,bad,48,0,38
5853,1.333285,0.3436451,114,Dolores Janes Umbridge,n,good,212,1,39
5854,-3.628805,-3.18643,114,Arthur Weasley,g,bad,10,0,40
5855,-1.3065258,-3.8809674,114,Bill Weasley,g,bad,37,0,41
5856,-1.3071555,-3.4809158,114,Charlie Weasley,g,bad,37,0,42
5857,-1.4581926,-3.793817,114,Fred Weasley,g,bad,66,0,43
5858,-1.7144688,-3.47452,114,George Weasley,g,bad,66,0,44
5859,-1.6817073,-3.5091062,114,Ginny Weasley,g,bad,56,0,45
5860,-2.5386424,-3.345226,114,Molly Weasley,g,bad,55,0,46
5861,-2.784571,-3.003731,114,Ron Weasley,g,bad,132,0,47
5862,-3.7923882,-3.1213868,114,Dobby,n,bad,43,0,48
5863,1.0934937,0.7106942,114,Fluffy,n,good,69,0,49
5864,1.0710013,0.67801416,114,Aragog,n,good,69,0,50
5865,-0.8978552,-1.9374018,115,Regulus Arcturus Black,s,bad,72,0,0
5866,-2.2410512,-2.8493292,115,Sirius Black,g,bad,146,0,1
5867,0.99575853,0.61578506,115,Lavender Brown,g,good,19,0,2
5868,-1.4881995,-3.6161108,115,Cho Chang,r,bad,37,0,3
5869,1.2445967,0.6889754,115,Vincent Crabbe,s,good,55,0,4
5870,-2.1724136,-3.7805018,115,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
5871,1.0460125,0.4668354,115,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
5872,-3.138364,-3.1616867,115,Fleur Delacour,n,bad,11,0,7
5873,-1.2812414,-3.8941557,115,Cedric Diggory,h,bad,37,0,8
5874,-2.545752,-2.9353766,115,Albus Dumbledore,g,bad,180,0,9
5875,1.1976225,0.47971842,115,Dudley Dursley,m,good,25,0,10
5876,1.2380843,0.48911938,115,Petunia Dursley,m,good,63,0,11
5877,1.1342922,0.69246984,115,Vernon Dursley,m,good,58,0,12
5878,0.3556078,-0.05810609,115,Argus Filch,n,good,108,0,13
5879,1.3733017,0.4229569,115,Cornelius Fudge,n,good,42,0,14
5880,1.081478,0.7002943,115,Gregory Goyle,s,good,55,0,15
5881,-2.7391317,-2.8205144,115,Hermione Granger,g,bad,196,1,16
5882,-1.4972309,-3.6235793,115,Rubeus Hagrid,g,bad,49,0,17
5883,-1.4011935,-3.7407584,115,Igor Karkaroff,n,bad,37,0,18
5884,0.77485025,0.5710813,115,Bellatrix Lestrange,s,good,98,0,19
5885,-1.4012878,-3.8433354,115,Frank Longbottom,g,bad,37,0,20
5886,-1.6823261,-4.1295643,115,Neville Longbottom,g,bad,44,0,21
5887,-1.7824767,-3.6875472,115,Remus Lupin,g,bad,56,0,22
5888,1.1688459,0.56599426,115,Draco Malfoy,s,good,95,0,23
5889,1.2450068,0.5814084,115,Lucius Malfoy,s,good,63,0,24
5890,0.07495763,-0.14328931,115,Narcissa Malfoy,s,good,12,0,25
5891,-1.2537683,-4.0113378,115,Minerva McGonagall,g,bad,142,0,26
5892,-1.5228723,-4.0609164,115,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
5893,0.9253493,0.05560586,115,Peter Pettigrew,g,good,189,0,28
5894,-2.7456613,-2.8045306,115,Harry Potter,g,bad,201,1,29
5895,-1.4786284,-3.582682,115,James Potter,g,bad,160,0,30
5896,-1.614946,-3.77621,115,Lily Potter,g,bad,116,0,31
5897,0.6115716,-0.5761177,115,Quirinus Quirrell,r,good,248,1,32
5898,-1.1180782,-3.497039,115,Tom Riddle Sr.,m,bad,121,0,33
5899,-1.4900398,-3.7700908,115,Mary Riddle,m,bad,37,0,34
5900,0.13205346,0.0400389,115,Lord Voldemort,s,good,213,1,35
5901,1.3051534,0.36834857,115,Rita Skeeter,n,good,98,0,36
5902,-1.0412115,-3.1334414,115,Severus Snape,s,bad,95,0,37
5903,-2.3235698,-3.5576863,115,Nymphadora Tonks,h,bad,48,0,38
5904,1.3391107,0.38792694,115,Dolores Janes Umbridge,n,good,212,1,39
5905,-3.678392,-3.1961546,115,Arthur Weasley,g,bad,10,0,40
5906,-1.2901524,-3.8943083,115,Bill Weasley,g,bad,37,0,41
5907,-1.2908496,-3.467681,115,Charlie Weasley,g,bad,37,0,42
5908,-1.44285,-3.8220515,115,Fred Weasley,g,bad,66,0,43
5909,-1.6957526,-3.4936037,115,George Weasley,g,bad,66,0,44
5910,-1.6569693,-3.4817407,115,Ginny Weasley,g,bad,56,0,45
5911,-2.6153743,-3.380874,115,Molly Weasley,g,bad,55,0,46
5912,-2.7612529,-3.00457,115,Ron Weasley,g,bad,132,0,47
5913,-3.8819687,-3.1508212,115,Dobby,n,bad,43,0,48
5914,1.0479476,0.6411329,115,Fluffy,n,good,69,0,49
5915,1.0836251,0.6881936,115,Aragog,n,good,69,0,50
5916,-0.89570785,-1.9101564,116,Regulus Arcturus Black,s,bad,72,0,0
5917,-2.2619865,-2.8412437,116,Sirius Black,g,bad,146,0,1
5918,1.0166619,0.65998065,116,Lavender Brown,g,good,19,0,2
5919,-1.4735441,-3.6526136,116,Cho Chang,r,bad,37,0,3
5920,1.2324023,0.6848368,116,Vincent Crabbe,s,good,55,0,4
5921,-2.1380813,-3.7518175,116,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
5922,1.03081,0.49726295,116,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
5923,-3.1637146,-3.1561983,116,Fleur Delacour,n,bad,11,0,7
5924,-1.2691319,-3.86932,116,Cedric Diggory,h,bad,37,0,8
5925,-2.500662,-2.9156473,116,Albus Dumbledore,g,bad,180,0,9
5926,1.1998246,0.5072327,116,Dudley Dursley,m,good,25,0,10
5927,1.2437134,0.49964124,116,Petunia Dursley,m,good,63,0,11
5928,1.1460387,0.68532836,116,Vernon Dursley,m,good,58,0,12
5929,0.3004557,-0.164265,116,Argus Filch,n,good,108,0,13
5930,1.3797473,0.47535524,116,Cornelius Fudge,n,good,42,0,14
5931,1.0506943,0.6538094,116,Gregory Goyle,s,good,55,0,15
5932,-2.6716714,-2.7485142,116,Hermione Granger,g,bad,196,1,16
5933,-1.4868942,-3.6104286,116,Rubeus Hagrid,g,bad,49,0,17
5934,-1.4053992,-3.7746966,116,Igor Karkaroff,n,bad,37,0,18
5935,0.74835914,0.5213777,116,Bellatrix Lestrange,s,good,98,0,19
5936,-1.3657198,-3.8240864,116,Frank Longbottom,g,bad,37,0,20
5937,-1.7092857,-4.150166,116,Neville Longbottom,g,bad,44,0,21
5938,-1.7742082,-3.6788752,116,Remus Lupin,g,bad,56,0,22
5939,1.0980281,0.5005253,116,Draco Malfoy,s,good,95,0,23
5940,1.1982669,0.48340732,116,Lucius Malfoy,s,good,63,0,24
5941,0.05351832,-0.15455738,116,Narcissa Malfoy,s,good,12,0,25
5942,-1.2429292,-3.9713085,116,Minerva McGonagall,g,bad,142,0,26
5943,-1.5162377,-4.1476407,116,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
5944,0.90323454,0.056099318,116,Peter Pettigrew,g,good,189,0,28
5945,-2.7352576,-2.7888691,116,Harry Potter,g,bad,201,1,29
5946,-1.4514524,-3.5882227,116,James Potter,g,bad,160,0,30
5947,-1.5882015,-3.723245,116,Lily Potter,g,bad,116,0,31
5948,0.62215704,-0.5455671,116,Quirinus Quirrell,r,good,248,1,32
5949,-1.1125629,-3.4946723,116,Tom Riddle Sr.,m,bad,121,0,33
5950,-1.487518,-3.7807722,116,Mary Riddle,m,bad,37,0,34
5951,0.13929662,0.07698298,116,Lord Voldemort,s,good,213,1,35
5952,1.3158646,0.37615106,116,Rita Skeeter,n,good,98,0,36
5953,-1.0341806,-3.1270432,116,Severus Snape,s,bad,95,0,37
5954,-2.2772627,-3.517537,116,Nymphadora Tonks,h,bad,48,0,38
5955,1.3167118,0.37352628,116,Dolores Janes Umbridge,n,good,212,1,39
5956,-3.7076483,-3.2098908,116,Arthur Weasley,g,bad,10,0,40
5957,-1.2813218,-3.8650224,116,Bill Weasley,g,bad,37,0,41
5958,-1.2813008,-3.5082626,116,Charlie Weasley,g,bad,37,0,42
5959,-1.4487249,-3.7824068,116,Fred Weasley,g,bad,66,0,43
5960,-1.7173387,-3.537346,116,George Weasley,g,bad,66,0,44
5961,-1.6488363,-3.5273793,116,Ginny Weasley,g,bad,56,0,45
5962,-2.6291947,-3.4265697,116,Molly Weasley,g,bad,55,0,46
5963,-2.7790508,-2.9745224,116,Ron Weasley,g,bad,132,0,47
5964,-3.9603248,-3.1494868,116,Dobby,n,bad,43,0,48
5965,1.0350956,0.6063966,116,Fluffy,n,good,69,0,49
5966,1.1337339,0.7534074,116,Aragog,n,good,69,0,50
5967,-0.9047974,-1.9461865,117,Regulus Arcturus Black,s,bad,72,0,0
5968,-2.263445,-2.8137395,117,Sirius Black,g,bad,146,0,1
5969,1.0211916,0.6737809,117,Lavender Brown,g,good,19,0,2
5970,-1.451895,-3.7091029,117,Cho Chang,r,bad,37,0,3
5971,1.2146827,0.59088755,117,Vincent Crabbe,s,good,55,0,4
5972,-2.176325,-3.7499151,117,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
5973,0.9185167,0.34584746,117,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
5974,-3.1419232,-3.111729,117,Fleur Delacour,n,bad,11,0,7
5975,-1.1935216,-3.8475554,117,Cedric Diggory,h,bad,37,0,8
5976,-2.5484133,-2.9145262,117,Albus Dumbledore,g,bad,180,0,9
5977,1.1998318,0.50040776,117,Dudley Dursley,m,good,25,0,10
5978,1.2809215,0.5150047,117,Petunia Dursley,m,good,63,0,11
5979,1.1963134,0.7599431,117,Vernon Dursley,m,good,58,0,12
5980,0.3662615,-0.07547357,117,Argus Filch,n,good,108,0,13
5981,1.3796961,0.4319766,117,Cornelius Fudge,n,good,42,0,14
5982,1.079956,0.66843224,117,Gregory Goyle,s,good,55,0,15
5983,-2.6836524,-2.623666,117,Hermione Granger,g,bad,196,1,16
5984,-1.5110544,-3.628998,117,Rubeus Hagrid,g,bad,49,0,17
5985,-1.4412961,-3.7954729,117,Igor Karkaroff,n,bad,37,0,18
5986,0.73010516,0.5440617,117,Bellatrix Lestrange,s,good,98,0,19
5987,-1.3156064,-3.80077,117,Frank Longbottom,g,bad,37,0,20
5988,-1.7174475,-4.1906095,117,Neville Longbottom,g,bad,44,0,21
5989,-1.7417508,-3.670899,117,Remus Lupin,g,bad,56,0,22
5990,1.0897069,0.51330227,117,Draco Malfoy,s,good,95,0,23
5991,1.1457001,0.3578812,117,Lucius Malfoy,s,good,63,0,24
5992,0.094558746,-0.08513253,117,Narcissa Malfoy,s,good,12,0,25
5993,-1.2336998,-4.0095377,117,Minerva McGonagall,g,bad,142,0,26
5994,-1.512569,-4.1218343,117,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
5995,0.9342328,0.072576076,117,Peter Pettigrew,g,good,189,0,28
5996,-2.809788,-2.7732565,117,Harry Potter,g,bad,201,1,29
5997,-1.4570558,-3.56338,117,James Potter,g,bad,160,0,30
5998,-1.5588237,-3.767862,117,Lily Potter,g,bad,116,0,31
5999,0.5723823,-0.6023543,117,Quirinus Quirrell,r,good,248,1,32
6000,-1.0947298,-3.488179,117,Tom Riddle Sr.,m,bad,121,0,33
6001,-1.5051872,-3.8346417,117,Mary Riddle,m,bad,37,0,34
6002,0.06674827,-0.0064965333,117,Lord Voldemort,s,good,213,1,35
6003,1.3862821,0.43485197,117,Rita Skeeter,n,good,98,0,36
6004,-0.9959677,-3.049646,117,Severus Snape,s,bad,95,0,37
6005,-2.2820237,-3.5589888,117,Nymphadora Tonks,h,bad,48,0,38
6006,1.3329082,0.3782386,117,Dolores Janes Umbridge,n,good,212,1,39
6007,-3.798452,-3.2215793,117,Arthur Weasley,g,bad,10,0,40
6008,-1.2873116,-3.9150512,117,Bill Weasley,g,bad,37,0,41
6009,-1.2226881,-3.5406954,117,Charlie Weasley,g,bad,37,0,42
6010,-1.4184471,-3.7650626,117,Fred Weasley,g,bad,66,0,43
6011,-1.7502414,-3.5888178,117,George Weasley,g,bad,66,0,44
6012,-1.6632804,-3.5204933,117,Ginny Weasley,g,bad,56,0,45
6013,-2.6202278,-3.4426835,117,Molly Weasley,g,bad,55,0,46
6014,-2.8088145,-2.9843774,117,Ron Weasley,g,bad,132,0,47
6015,-4.0126066,-3.1738641,117,Dobby,n,bad,43,0,48
6016,1.0063968,0.5326016,117,Fluffy,n,good,69,0,49
6017,1.0902634,0.7264104,117,Aragog,n,good,69,0,50
6018,-0.96756047,-1.9967129,118,Regulus Arcturus Black,s,bad,72,0,0
6019,-2.3299172,-2.8888745,118,Sirius Black,g,bad,146,0,1
6020,1.0091308,0.6685987,118,Lavender Brown,g,good,19,0,2
6021,-1.4410249,-3.7604487,118,Cho Chang,r,bad,37,0,3
6022,1.231056,0.6100422,118,Vincent Crabbe,s,good,55,0,4
6023,-2.149518,-3.7332964,118,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
6024,0.8934015,0.33831468,118,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
6025,-3.197016,-3.140194,118,Fleur Delacour,n,bad,11,0,7
6026,-1.2104613,-3.9217765,118,Cedric Diggory,h,bad,37,0,8
6027,-2.480863,-2.8180199,118,Albus Dumbledore,g,bad,180,0,9
6028,1.235554,0.54046726,118,Dudley Dursley,m,good,25,0,10
6029,1.2648052,0.51332396,118,Petunia Dursley,m,good,63,0,11
6030,1.1674864,0.6858261,118,Vernon Dursley,m,good,58,0,12
6031,0.3717817,-0.12709065,118,Argus Filch,n,good,108,0,13
6032,1.3427731,0.41251606,118,Cornelius Fudge,n,good,42,0,14
6033,1.0475639,0.58660537,118,Gregory Goyle,s,good,55,0,15
6034,-2.7174706,-2.6021197,118,Hermione Granger,g,bad,196,1,16
6035,-1.5382756,-3.6945705,118,Rubeus Hagrid,g,bad,49,0,17
6036,-1.4620696,-3.8292434,118,Igor Karkaroff,n,bad,37,0,18
6037,0.7394108,0.5445928,118,Bellatrix Lestrange,s,good,98,0,19
6038,-1.3251141,-3.842267,118,Frank Longbottom,g,bad,37,0,20
6039,-1.6440535,-4.109214,118,Neville Longbottom,g,bad,44,0,21
6040,-1.776808,-3.687972,118,Remus Lupin,g,bad,56,0,22
6041,1.1336336,0.554783,118,Draco Malfoy,s,good,95,0,23
6042,1.2018006,0.41369674,118,Lucius Malfoy,s,good,63,0,24
6043,0.13041542,-0.03284748,118,Narcissa Malfoy,s,good,12,0,25
6044,-1.2157801,-4.0212727,118,Minerva McGonagall,g,bad,142,0,26
6045,-1.4870551,-4.090926,118,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
6046,0.9083355,0.041103166,118,Peter Pettigrew,g,good,189,0,28
6047,-2.8831506,-2.781574,118,Harry Potter,g,bad,201,1,29
6048,-1.4176286,-3.5551705,118,James Potter,g,bad,160,0,30
6049,-1.5164628,-3.801443,118,Lily Potter,g,bad,116,0,31
6050,0.5740151,-0.6255906,118,Quirinus Quirrell,r,good,248,1,32
6051,-1.0324382,-3.4462087,118,Tom Riddle Sr.,m,bad,121,0,33
6052,-1.4657909,-3.8217492,118,Mary Riddle,m,bad,37,0,34
6053,0.061155617,0.029551476,118,Lord Voldemort,s,good,213,1,35
6054,1.3983774,0.45033118,118,Rita Skeeter,n,good,98,0,36
6055,-0.95692277,-3.056376,118,Severus Snape,s,bad,95,0,37
6056,-2.2994194,-3.568924,118,Nymphadora Tonks,h,bad,48,0,38
6057,1.3489496,0.39619935,118,Dolores Janes Umbridge,n,good,212,1,39
6058,-3.845307,-3.1826782,118,Arthur Weasley,g,bad,10,0,40
6059,-1.2903347,-3.9554667,118,Bill Weasley,g,bad,37,0,41
6060,-1.1624968,-3.4968278,118,Charlie Weasley,g,bad,37,0,42
6061,-1.4157223,-3.8014336,118,Fred Weasley,g,bad,66,0,43
6062,-1.717308,-3.5074165,118,George Weasley,g,bad,66,0,44
6063,-1.6920644,-3.5145414,118,Ginny Weasley,g,bad,56,0,45
6064,-2.655524,-3.469053,118,Molly Weasley,g,bad,55,0,46
6065,-2.8671474,-3.0052276,118,Ron Weasley,g,bad,132,0,47
6066,-4.053179,-3.1858826,118,Dobby,n,bad,43,0,48
6067,1.0195736,0.59287924,118,Fluffy,n,good,69,0,49
6068,1.109095,0.7345863,118,Aragog,n,good,69,0,50
6069,-1.0204377,-2.043934,119,Regulus Arcturus Black,s,bad,72,0,0
6070,-2.2948627,-2.8658726,119,Sirius Black,g,bad,146,0,1
6071,1.0013771,0.60909146,119,Lavender Brown,g,good,19,0,2
6072,-1.44225,-3.8182445,119,Cho Chang,r,bad,37,0,3
6073,1.2019496,0.6051668,119,Vincent Crabbe,s,good,55,0,4
6074,-2.191228,-3.7662694,119,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
6075,0.9160026,0.41102284,119,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
6076,-3.2516158,-3.0997887,119,Fleur Delacour,n,bad,11,0,7
6077,-1.1861733,-3.9342027,119,Cedric Diggory,h,bad,37,0,8
6078,-2.454199,-2.8084643,119,Albus Dumbledore,g,bad,180,0,9
6079,1.1968312,0.51209456,119,Dudley Dursley,m,good,25,0,10
6080,1.3037891,0.5298981,119,Petunia Dursley,m,good,63,0,11
6081,1.1619036,0.67137736,119,Vernon Dursley,m,good,58,0,12
6082,0.34697387,-0.15406807,119,Argus Filch,n,good,108,0,13
6083,1.3636799,0.4261198,119,Cornelius Fudge,n,good,42,0,14
6084,1.078016,0.6181352,119,Gregory Goyle,s,good,55,0,15
